Model,Scenario,Region,ESP Indicator Name,Unit of Entry,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
IEO,Reference,Australia/New Zealand,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"1184,942","1226,225",,,,,,,,"1516,944",,,,,"1709,015",,,,,"1913,417",,,,,"2168,188",,,,,"2487,837"
IEO,Reference,Brazil,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"3208,106","3264,657",,,,,,,,"3751,396",,,,,"4344,439",,,,,"4943,125",,,,,"5585,217",,,,,"6300,833"
IEO,Reference,Canada,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"1535,16","1564,684",,,,,,,,"1869,747",,,,,"2069,463",,,,,"2281,708",,,,,"2521,75",,,,,"2782,351"
IEO,Reference,China,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"14615,04","15740,395",,,,,,,,"25469,862",,,,,"32466,973",,,,,"39933,718",,,,,"48063,477",,,,,"56924,252"
IEO,Reference,European Union,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"20536,615","20501,613",,,,,,,,"23646,073",,,,,"25982,792",,,,,"28266,909",,,,,"30590,428",,,,,"33080,883"
IEO,Reference,India,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"6276,358","6552,469",,,,,,,,"11181,698",,,,,"14765,08",,,,,"18839,139",,,,,"23694,55",,,,,"29548,893"
IEO,Reference,Japan,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"4728,647","4810,751",,,,,,,,"5164,533",,,,,"5374,6",,,,,"5527,159",,,,,"5655,001",,,,,"5690,212"
IEO,Reference,Mexico/Chile,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"2419,593","2517,24",,,,,,,,"3178,846",,,,,"3739,978",,,,,"4371,444",,,,,"5079,822",,,,,"5877,223"
IEO,Reference,Middle East,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"5484,358","5579,233",,,,,,,,"7646,1",,,,,"9435,976",,,,,"11339,988",,,,,"13380,697",,,,,"15558,675"
IEO,Reference,Russia,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"3481,412","3599,97",,,,,,,,"4009,258",,,,,"4519,515",,,,,"5064,081",,,,,"5688,452",,,,,"6185,839"
IEO,Reference,South Korea,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"1680,756","1719,289",,,,,,,,"2155,549",,,,,"2348,522",,,,,"2560,074",,,,,"2788,918",,,,,"3040,147"
IEO,Reference,United States,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"16522,638","16906,087",,,,,,,,"20680,858",,,,,"23424,962",,,,,"26283,499",,,,,"29324,515",,,,,"32887,668"
IEO,Reference,World,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"100757,382","103900,423",,,,,,,,"137626,951",,,,,"163779,638",,,,,"192181,638",,,,,"224135,747",,,,,"260514,342"
IEO,Reference,Africa,Population and Economy|Population|Total,Million,,"1044,88","1070,42",,,,,,,,"1283,82",,,,,"1429,26",,,,,"1582,71",,,,,"1745,15",,,,,"1915,73"
IEO,Reference,Australia/New Zealand,Population and Economy|Population|Total,Million,,"26,94","27,39",,,,,,,,"31,18",,,,,"33,46",,,,,"35,55",,,,,"37,67",,,,,"39,77"
IEO,Reference,Brazil,Population and Economy|Population|Total,Million,,"197,82","199,53",,,,,,,,"211,79",,,,,"218,1",,,,,"223,2",,,,,"227,04",,,,,"229,6"
IEO,Reference,Canada,Population and Economy|Population|Total,Million,,"34,47","34,88",,,,,,,,"37,75",,,,,"39,49",,,,,"41,16",,,,,"42,71",,,,,"44,17"
IEO,Reference,China,Population and Economy|Population|Total,Million,,"1372,67","1381,35",,,,,,,,"1435,15",,,,,"1449,93",,,,,"1453,23",,,,,"1447,66",,,,,"1433,73"
IEO,Reference,European Union,Population and Economy|Population|Total,Million,,"547,98","550,29",,,,,,,,"564,77",,,,,"571,2",,,,,"576,03",,,,,"579,35",,,,,"581,22"
IEO,Reference,India,Population and Economy|Population|Total,Million,,"1228,97","1244,48",,,,,,,,"1360,11",,,,,"1424,87",,,,,"1481,67",,,,,"1529,78",,,,,"1569,04"
IEO,Reference,Japan,Population and Economy|Population|Total,Million,,"127,29","127,2",,,,,,,,"125,2",,,,,"123,01",,,,,"120,34",,,,,"117,36",,,,,"114,2"
IEO,Reference,Mexico/Chile,Population and Economy|Population|Total,Million,,"137,48","139,13",,,,,,,,"151,32",,,,,"158,12",,,,,"164,02",,,,,"168,89",,,,,"172,68"
IEO,Reference,Middle East,Population and Economy|Population|Total,Million,,"210,1","214,34",,,,,,,,"248,6",,,,,"270,77",,,,,"293,03",,,,,"316,09",,,,,"340,01"
IEO,Reference,Russia,Population and Economy|Population|Total,Million,,"143,27","142,97",,,,,,,,"139,75",,,,,"136,64",,,,,"133,22",,,,,"129,87",,,,,"126,69"
IEO,Reference,South Korea,Population and Economy|Population|Total,Million,,"48,86","49,13",,,,,,,,"50,86",,,,,"51,67",,,,,"52,23",,,,,"52,43",,,,,"52,24"
IEO,Reference,United States,Population and Economy|Population|Total,Million,,"312,32","314,52",,,,,,,,"334,03",,,,,"346,53",,,,,"358,56",,,,,"369,71",,,,,"380,04"
IEO,Reference,World,Population and Economy|Population|Total,Million,,"6991,22","7072,84",,,,,,,,"7699,26",,,,,"8062,88",,,,,"8401,67",,,,,"8718,76",,,,,"9013,84"
IEO,High Economic growth,Africa,Energy|Primary Energy Use|Total,EJ/yr,,"21,22027","22,68883",,,,,,,,"27,78237",,,,,"32,05934",,,,,"36,28778",,,,,"41,515305",,,,,"47,85269"
IEO,High Economic growth,Australia/New Zealand,Energy|Primary Energy Use|Total,EJ/yr,,"7,316425","7,206705",,,,,,,,"8,048595",,,,,"8,603525",,,,,"9,183775",,,,,"9,99085",,,,,"11,146075"
IEO,High Economic growth,Brazil,Energy|Primary Energy Use|Total,EJ/yr,,"15,593955","16,070815",,,,,,,,"17,353695",,,,,"19,48585",,,,,"21,65915",,,,,"24,120465",,,,,"26,869795"
IEO,High Economic growth,Canada,Energy|Primary Energy Use|Total,EJ/yr,,"15,27429","15,28484",,,,,,,,"15,98114",,,,,"16,63735",,,,,"17,48346",,,,,"18,58066",,,,,"19,78758"
IEO,High Economic growth,China,Energy|Primary Energy Use|Total,EJ/yr,,"115,46553","121,351375",,,,,,,,"157,07051",,,,,"172,90184",,,,,"187,34901",,,,,"201,210655",,,,,"214,47728"
IEO,High Economic growth,European Union,Energy|Primary Energy Use|Total,EJ/yr,,"86,48468","85,83691",,,,,,,,"90,12443",,,,,"93,59538",,,,,"97,339575",,,,,"101,114365",,,,,"104,75306"
IEO,High Economic growth,India,Energy|Primary Energy Use|Total,EJ/yr,,"26,33702","27,599855",,,,,,,,"34,92472",,,,,"41,22729",,,,,"48,537385",,,,,"57,530205",,,,,"68,327075"
IEO,High Economic growth,Japan,Energy|Primary Energy Use|Total,EJ/yr,,"22,36178","21,907075",,,,,,,,"23,19101",,,,,"24,040285",,,,,"24,010745",,,,,"24,0751",,,,,"23,453705"
IEO,High Economic growth,Mexico/Chile,Energy|Primary Energy Use|Total,EJ/yr,,"9,83049","9,707055",,,,,,,,"10,4023",,,,,"11,249465",,,,,"12,57349",,,,,"14,12856",,,,,"15,9305"
IEO,High Economic growth,Middle East,Energy|Primary Energy Use|Total,EJ/yr,,"31,52762","33,434005",,,,,,,,"43,51453",,,,,"49,13557",,,,,"55,643865",,,,,"62,925475",,,,,"69,842055"
IEO,High Economic growth,Russia,Energy|Primary Energy Use|Total,EJ/yr,,"32,55308","33,815915",,,,,,,,"35,10196",,,,,"36,919725",,,,,"37,544285",,,,,"38,18889",,,,,"37,38287"
IEO,High Economic growth,South Korea,Energy|Primary Energy Use|Total,EJ/yr,,"11,94049","12,02489",,,,,,,,"14,800595",,,,,"15,73216",,,,,"16,65634",,,,,"17,65015",,,,,"18,712535"
IEO,High Economic growth,United States,Energy|Primary Energy Use|Total,EJ/yr,,"102,074415","99,58989",,,,,,,,"108,82114",,,,,"111,674915",,,,,"114,4675",,,,,"117,49957",,,,,"122,642695"
IEO,High Economic growth,World,Energy|Primary Energy Use|Total,EJ/yr,,"570,255985","579,48618",,,,,,,,"670,493645",,,,,"726,43502",,,,,"781,903755",,,,,"843,55057",,,,,"909,733885"
IEO,High Economic growth,Africa,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"4790,687","5017,573",,,,,,,,"7271,374",,,,,"9305,505",,,,,"11946,77",,,,,"15363,755",,,,,"19718,688"
IEO,High Economic growth,Australia/New Zealand,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"1184,942","1226,225",,,,,,,,"1532,036",,,,,"1744,622",,,,,"1975,787",,,,,"2265,362",,,,,"2632,355"
IEO,High Economic growth,Brazil,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"3208,106","3264,657",,,,,,,,"3808,266",,,,,"4468,783",,,,,"5151,146",,,,,"5895,439",,,,,"6735,619"
IEO,High Economic growth,Canada,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"1535,16","1564,684",,,,,,,,"1889,041",,,,,"2113,298",,,,,"2357,707",,,,,"2637,635",,,,,"2947,67"
IEO,High Economic growth,China,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"14615,04","15740,395",,,,,,,,"25950,023",,,,,"33763,114",,,,,"42360,395",,,,,"51922,794",,,,,"62651,347"
IEO,High Economic growth,European Union,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"20536,615","20501,613",,,,,,,,"23888,821",,,,,"26621,188",,,,,"29337,671",,,,,"32145,993",,,,,"35184,534"
IEO,High Economic growth,India,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"6276,358","6552,469",,,,,,,,"11349,316",,,,,"15185,104",,,,,"19628,598",,,,,"25006,41",,,,,"31582,595"
IEO,High Economic growth,Japan,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"4728,647","4810,751",,,,,,,,"5208,731",,,,,"5540,15",,,,,"5709,836",,,,,"5916,416",,,,,"6003,976"
IEO,High Economic growth,Mexico/Chile,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"2419,593","2517,24",,,,,,,,"3214,948",,,,,"3833,687",,,,,"4551,338",,,,,"5368,22",,,,,"6283,761"
IEO,High Economic growth,Middle East,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"5484,358","5579,233",,,,,,,,"7808,284",,,,,"9808,183",,,,,"12004,234",,,,,"14436,895",,,,,"17127,242"
IEO,High Economic growth,Russia,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"3481,412","3599,97",,,,,,,,"4045,283",,,,,"4619,021",,,,,"5249,552",,,,,"5979,996",,,,,"6608,767"
IEO,High Economic growth,South Korea,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"1680,756","1719,289",,,,,,,,"2182,301",,,,,"2409,682",,,,,"2660,328",,,,,"2935,581",,,,,"3240,457"
IEO,High Economic growth,United States,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"16522,638","16906,087",,,,,,,,"21549,022",,,,,"25137,178",,,,,"28760,842",,,,,"32646,273",,,,,"37561,128"
IEO,High Economic growth,World,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"100757,382","103900,423",,,,,,,,"140009,837",,,,,"169380,255",,,,,"201627,822",,,,,"238534,318",,,,,"281671,632"
IEO,High Oil Price,Africa,Energy|Primary Energy Use|Total,EJ/yr,,"21,22027","22,68883",,,,,,,,"26,72104",,,,,"31,22167",,,,,"35,61047",,,,,"40,99308",,,,,"47,44546"
IEO,High Oil Price,Australia/New Zealand,Energy|Primary Energy Use|Total,EJ/yr,,"7,316425","7,206705",,,,,,,,"7,884015",,,,,"8,392525",,,,,"8,91053",,,,,"9,6427",,,,,"10,707195"
IEO,High Oil Price,Brazil,Energy|Primary Energy Use|Total,EJ/yr,,"15,593955","16,070815",,,,,,,,"16,6479",,,,,"18,942525",,,,,"21,27091",,,,,"23,89575",,,,,"26,819155"
IEO,High Oil Price,Canada,Energy|Primary Energy Use|Total,EJ/yr,,"15,27429","15,28484",,,,,,,,"15,81656",,,,,"16,32718",,,,,"17,04247",,,,,"18,073205",,,,,"19,166185"
IEO,High Oil Price,China,Energy|Primary Energy Use|Total,EJ/yr,,"115,46553","121,351375",,,,,,,,"154,54062",,,,,"170,48167",,,,,"185,4479",,,,,"200,48587",,,,,"214,522645"
IEO,High Oil Price,European Union,Energy|Primary Energy Use|Total,EJ/yr,,"86,48468","85,83691",,,,,,,,"88,213825",,,,,"91,098195",,,,,"94,23682",,,,,"97,556905",,,,,"101,086935"
IEO,High Oil Price,India,Energy|Primary Energy Use|Total,EJ/yr,,"26,33702","27,599855",,,,,,,,"33,915085",,,,,"40,302055",,,,,"47,600545",,,,,"56,50369",,,,,"67,225655"
IEO,High Oil Price,Japan,Energy|Primary Energy Use|Total,EJ/yr,,"22,36178","21,907075",,,,,,,,"22,49893",,,,,"23,07496",,,,,"23,154085",,,,,"23,17202",,,,,"22,70149"
IEO,High Oil Price,Mexico/Chile,Energy|Primary Energy Use|Total,EJ/yr,,"9,83049","9,707055",,,,,,,,"10,000345",,,,,"10,795815",,,,,"11,98058",,,,,"13,416435",,,,,"15,07595"
IEO,High Oil Price,Middle East,Energy|Primary Energy Use|Total,EJ/yr,,"31,52762","33,434005",,,,,,,,"42,682135",,,,,"48,65871",,,,,"55,50988",,,,,"63,15019",,,,,"70,578445"
IEO,High Oil Price,Russia,Energy|Primary Energy Use|Total,EJ/yr,,"32,55308","33,815915",,,,,,,,"34,543865",,,,,"36,375345",,,,,"36,97775",,,,,"37,64029",,,,,"36,862755"
IEO,High Oil Price,South Korea,Energy|Primary Energy Use|Total,EJ/yr,,"11,94049","12,02489",,,,,,,,"14,195025",,,,,"15,079115",,,,,"15,908345",,,,,"16,790325",,,,,"17,74932"
IEO,High Oil Price,United States,Energy|Primary Energy Use|Total,EJ/yr,,"102,074415","99,58989",,,,,,,,"106,383035",,,,,"107,81467",,,,,"109,018425",,,,,"111,472355",,,,,"115,702905"
IEO,High Oil Price,World,Energy|Primary Energy Use|Total,EJ/yr,,"570,255985","579,48618",,,,,,,,"655,164495",,,,,"709,657355",,,,,"763,928665",,,,,"826,20848",,,,,"893,050115"
IEO,High Oil Price,Africa,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"4790,687","5017,573",,,,,,,,"7271,341",,,,,"9304,702",,,,,"11945,142",,,,,"15360,851",,,,,"19713,881"
IEO,High Oil Price,Australia/New Zealand,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"1184,942","1226,225",,,,,,,,"1517,351",,,,,"1710,621",,,,,"1916,519",,,,,"2173,886",,,,,"2498,485"
IEO,High Oil Price,Brazil,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"3208,106","3264,657",,,,,,,,"3808,266",,,,,"4468,783",,,,,"5151,146",,,,,"5895,439",,,,,"6735,619"
IEO,High Oil Price,Canada,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"1535,16","1564,684",,,,,,,,"1869,956",,,,,"2070,068",,,,,"2283,281",,,,,"2524,841",,,,,"2789,38"
IEO,High Oil Price,China,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"14615,04","15740,395",,,,,,,,"25834,798",,,,,"33584,837",,,,,"42108,11",,,,,"51689,308",,,,,"62462,653"
IEO,High Oil Price,European Union,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"20536,615","20501,613",,,,,,,,"23650,671",,,,,"26004,737",,,,,"28311,25",,,,,"30673,115",,,,,"33213,565"
IEO,High Oil Price,India,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"6276,358","6552,469",,,,,,,,"11349,316",,,,,"15185,104",,,,,"19628,598",,,,,"25006,41",,,,,"31582,595"
IEO,High Oil Price,Japan,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"4728,647","4810,751",,,,,,,,"5162,718",,,,,"5371,289",,,,,"5520,064",,,,,"5645,002",,,,,"5678,893"
IEO,High Oil Price,Mexico/Chile,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"2419,593","2517,24",,,,,,,,"3180,265",,,,,"3746,875",,,,,"4384,864",,,,,"5099,424",,,,,"5901,973"
IEO,High Oil Price,Middle East,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"5484,358","5579,233",,,,,,,,"7806,733",,,,,"9806,907",,,,,"12004,784",,,,,"14441,141",,,,,"17135,844"
IEO,High Oil Price,Russia,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"3481,412","3599,97",,,,,,,,"4029,905",,,,,"4584,69",,,,,"5192,946",,,,,"5906,219",,,,,"6519,953"
IEO,High Oil Price,South Korea,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"1680,756","1719,289",,,,,,,,"2154,537",,,,,"2351,217",,,,,"2565,838",,,,,"2801,865",,,,,"3061,905"
IEO,High Oil Price,United States,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"16522,638","16906,087",,,,,,,,"20678,218",,,,,"23647,173",,,,,"26228,169",,,,,"29216,858",,,,,"32736,319"
IEO,High Oil Price,World,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"100757,382","103900,423",,,,,,,,"138573,347",,,,,"166573,099",,,,,"197065,803",,,,,"232360,722",,,,,"273373,43"
IEO,Low Economic growth,Africa,Energy|Primary Energy Use|Total,EJ/yr,,"21,22027","22,68883",,,,,,,,"27,36037",,,,,"31,25965",,,,,"35,00279",,,,,"39,58993",,,,,"44,982035"
IEO,Low Economic growth,Australia/New Zealand,Energy|Primary Energy Use|Total,EJ/yr,,"7,316425","7,206705",,,,,,,,"7,96103",,,,,"8,379865",,,,,"8,77338",,,,,"9,34308",,,,,"10,169145"
IEO,Low Economic growth,Brazil,Energy|Primary Energy Use|Total,EJ/yr,,"15,593955","16,070815",,,,,,,,"17,01926",,,,,"18,790605",,,,,"20,47966",,,,,"22,33646",,,,,"24,38105"
IEO,Low Economic growth,Canada,Energy|Primary Energy Use|Total,EJ/yr,,"15,27429","15,28484",,,,,,,,"15,821835",,,,,"16,271265",,,,,"16,819865",,,,,"17,556255",,,,,"18,250445"
IEO,Low Economic growth,China,Energy|Primary Energy Use|Total,EJ/yr,,"115,46553","121,351375",,,,,,,,"153,619605",,,,,"163,734945",,,,,"172,2393",,,,,"179,83108",,,,,"181,97273"
IEO,Low Economic growth,European Union,Energy|Primary Energy Use|Total,EJ/yr,,"86,48468","85,83691",,,,,,,,"88,65587",,,,,"91,037005",,,,,"93,271495",,,,,"95,358285",,,,,"96,74139"
IEO,Low Economic growth,India,Energy|Primary Energy Use|Total,EJ/yr,,"26,33702","27,599855",,,,,,,,"34,189385",,,,,"39,81359",,,,,"46,1246",,,,,"53,723765",,,,,"62,74929"
IEO,Low Economic growth,Japan,Energy|Primary Energy Use|Total,EJ/yr,,"22,36178","21,907075",,,,,,,,"22,88928",,,,,"23,206835",,,,,"23,04753",,,,,"22,776395",,,,,"21,89125"
IEO,Low Economic growth,Mexico/Chile,Energy|Primary Energy Use|Total,EJ/yr,,"9,83049","9,707055",,,,,,,,"10,21873",,,,,"10,869665",,,,,"11,825495",,,,,"12,924805",,,,,"14,20452"
IEO,Low Economic growth,Middle East,Energy|Primary Energy Use|Total,EJ/yr,,"31,52762","33,434005",,,,,,,,"42,64732",,,,,"46,756545",,,,,"51,352125",,,,,"56,300075",,,,,"60,309075"
IEO,Low Economic growth,Russia,Energy|Primary Energy Use|Total,EJ/yr,,"32,55308","33,815915",,,,,,,,"34,828715",,,,,"36,23503",,,,,"36,5241",,,,,"36,643315",,,,,"35,22012"
IEO,Low Economic growth,South Korea,Energy|Primary Energy Use|Total,EJ/yr,,"11,94049","12,02489",,,,,,,,"14,496755",,,,,"15,163515",,,,,"15,804955",,,,,"16,37782",,,,,"16,81881"
IEO,Low Economic growth,United States,Energy|Primary Energy Use|Total,EJ/yr,,"102,074415","99,58989",,,,,,,,"104,09263",,,,,"103,53137",,,,,"102,88149",,,,,"102,730625",,,,,"103,38367"
IEO,Low Economic growth,World,Energy|Primary Energy Use|Total,EJ/yr,,"570,255985","579,48618",,,,,,,,"656,067575",,,,,"695,900155",,,,,"732,865245",,,,,"772,52375",,,,,"806,29641"
IEO,Low Economic growth,Africa,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"4790,687","5017,573",,,,,,,,"7115,284",,,,,"8944,54",,,,,"11284,196",,,,,"14264,745",,,,,"18001,621"
IEO,Low Economic growth,Australia/New Zealand,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"1184,942","1226,225",,,,,,,,"1501,214",,,,,"1673,298",,,,,"1851,333",,,,,"2072,18",,,,,"2340,074"
IEO,Low Economic growth,Brazil,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"3208,106","3264,657",,,,,,,,"3694,526",,,,,"4220,106",,,,,"4735,115",,,,,"5275,006",,,,,"5866,047"
IEO,Low Economic growth,Canada,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"1535,16","1564,684",,,,,,,,"1850,079",,,,,"2025,474",,,,,"2205,159",,,,,"2404,578",,,,,"2612,368"
IEO,Low Economic growth,China,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"14615,04","15740,395",,,,,,,,"25003,748",,,,,"31220,31",,,,,"37530,933",,,,,"44103,345",,,,,"49040,431"
IEO,Low Economic growth,European Union,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"20536,615","20501,613",,,,,,,,"23367,069",,,,,"25370,257",,,,,"27229,631",,,,,"29061,604",,,,,"30896,998"
IEO,Low Economic growth,India,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"6276,358","6552,469",,,,,,,,"11012,221",,,,,"14342,559",,,,,"18046,446",,,,,"22378,598",,,,,"27510,032"
IEO,Low Economic growth,Japan,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"4728,647","4810,751",,,,,,,,"5087,357",,,,,"5236,693",,,,,"5330,314",,,,,"5411,571",,,,,"5385,468"
IEO,Low Economic growth,Mexico/Chile,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"2419,593","2517,24",,,,,,,,"3141,886",,,,,"3648,799",,,,,"4194,179",,,,,"4793,932",,,,,"5444,56"
IEO,Low Economic growth,Middle East,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"5484,358","5579,233",,,,,,,,"7482,86",,,,,"9063,802",,,,,"10677,216",,,,,"12325,643",,,,,"13975,5"
IEO,Low Economic growth,Russia,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"3481,412","3599,97",,,,,,,,"3971,242",,,,,"4418,766",,,,,"4876,74",,,,,"5381,354",,,,,"5714,676"
IEO,Low Economic growth,South Korea,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"1680,756","1719,289",,,,,,,,"2127,246",,,,,"2289,276",,,,,"2462,955",,,,,"2645,434",,,,,"2810,907"
IEO,Low Economic growth,United States,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"16522,638","16906,087",,,,,,,,"19521,788",,,,,"21384,583",,,,,"23346,279",,,,,"25636,006",,,,,"28339,597"
IEO,Low Economic growth,World,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"100757,382","103900,423",,,,,,,,"134872,804",,,,,"157955,05",,,,,"182339,762",,,,,"209318,538",,,,,"236950,197"
IEO,Low Oil Price,Africa,Energy|Primary Energy Use|Total,EJ/yr,,"21,22027","22,68883",,,,,,,,"27,926905",,,,,"31,81458",,,,,"35,723355",,,,,"40,508835",,,,,"46,188955"
IEO,Low Oil Price,Australia/New Zealand,Energy|Primary Energy Use|Total,EJ/yr,,"7,316425","7,206705",,,,,,,,"8,054925",,,,,"8,531785",,,,,"9,00759",,,,,"9,68068",,,,,"10,63862"
IEO,Low Oil Price,Brazil,Energy|Primary Energy Use|Total,EJ/yr,,"15,593955","16,070815",,,,,,,,"17,427545",,,,,"19,17357",,,,,"20,93964",,,,,"22,90405",,,,,"25,095285"
IEO,Low Oil Price,Canada,Energy|Primary Energy Use|Total,EJ/yr,,"15,27429","15,28484",,,,,,,,"16,142555",,,,,"16,69221",,,,,"17,38429",,,,,"18,36333",,,,,"19,347645"
IEO,Low Oil Price,China,Energy|Primary Energy Use|Total,EJ/yr,,"115,46553","121,351375",,,,,,,,"155,054405",,,,,"165,195065",,,,,"174,073945",,,,,"181,76806",,,,,"183,438125"
IEO,Low Oil Price,European Union,Energy|Primary Energy Use|Total,EJ/yr,,"86,48468","85,83691",,,,,,,,"90,106495",,,,,"92,982425",,,,,"96,160085",,,,,"99,257565",,,,,"101,85814"
IEO,Low Oil Price,India,Energy|Primary Energy Use|Total,EJ/yr,,"26,33702","27,599855",,,,,,,,"34,65886",,,,,"40,306275",,,,,"46,739665",,,,,"54,53295",,,,,"63,849655"
IEO,Low Oil Price,Japan,Energy|Primary Energy Use|Total,EJ/yr,,"22,36178","21,907075",,,,,,,,"23,365085",,,,,"23,87254",,,,,"23,932675",,,,,"23,827175",,,,,"23,03487"
IEO,Low Oil Price,Mexico/Chile,Energy|Primary Energy Use|Total,EJ/yr,,"9,83049","9,707055",,,,,,,,"10,57954",,,,,"11,29694",,,,,"12,407855",,,,,"13,745595",,,,,"15,2553"
IEO,Low Oil Price,Middle East,Energy|Primary Energy Use|Total,EJ/yr,,"31,52762","33,434005",,,,,,,,"43,73819",,,,,"47,71765",,,,,"52,597025",,,,,"57,84776",,,,,"62,29353"
IEO,Low Oil Price,Russia,Energy|Primary Energy Use|Total,EJ/yr,,"32,55308","33,815915",,,,,,,,"35,09352",,,,,"36,50933",,,,,"36,88913",,,,,"37,08747",,,,,"35,71597"
IEO,Low Oil Price,South Korea,Energy|Primary Energy Use|Total,EJ/yr,,"11,94049","12,02489",,,,,,,,"14,87339",,,,,"15,672025",,,,,"16,480155",,,,,"17,29356",,,,,"17,92445"
IEO,Low Oil Price,United States,Energy|Primary Energy Use|Total,EJ/yr,,"102,074415","99,58989",,,,,,,,"106,762835",,,,,"108,29786",,,,,"109,301165",,,,,"110,3319",,,,,"111,949215"
IEO,Low Oil Price,World,Energy|Primary Energy Use|Total,EJ/yr,,"570,255985","579,48618",,,,,,,,"667,70106",,,,,"710,62479",,,,,"752,25087",,,,,"796,264415",,,,,"834,415325"
IEO,Low Oil Price,Africa,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"4790,687","5017,573",,,,,,,,"7115,438",,,,,"8944,98",,,,,"11285,043",,,,,"14266,087",,,,,"18003,898"
IEO,Low Oil Price,Australia/New Zealand,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"1184,942","1226,225",,,,,,,,"1516,548",,,,,"1707,563",,,,,"1910,546",,,,,"2163,051",,,,,"2471,26"
IEO,Low Oil Price,Brazil,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"3208,106","3264,657",,,,,,,,"3694,526",,,,,"4220,106",,,,,"4735,115",,,,,"5275,006",,,,,"5866,047"
IEO,Low Oil Price,Canada,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"1535,16","1564,684",,,,,,,,"1869,538",,,,,"2068,924",,,,,"2280,366",,,,,"2519,11",,,,,"2773,078"
IEO,Low Oil Price,China,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"14615,04","15740,395",,,,,,,,"25105,982",,,,,"31367,589",,,,,"37759,777",,,,,"44351,186",,,,,"49423,693"
IEO,Low Oil Price,European Union,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"20536,615","20501,613",,,,,,,,"23641,849",,,,,"25963,905",,,,,"28227,727",,,,,"30515,331",,,,,"32868,33"
